chr	start	end	rho_PGC	var_PGC	p_PGC	m_PGC	rho_FG	var_FG	p_FG	m_FG
1	25516845	27401866	3.147329377716791e-05	1.7178049562924752e-08	0.8102256849080495	527	7.997468333642949e-05	3.7032436994229635e-08	0.6777126409573189	524
1	27401867	30161880	-8.690162724750857e-05	2.3278324823803455e-08	0.568964985108927	662	0.0003033142606674	4.5681312678964945e-08	0.1558598227212504	656
1	30161881	32438684	0.0001583425392177	3.603280430938778e-08	0.4041916798469871	1007	-0.0003146274777327	7.97597551305403e-08	0.2652576713254047	1002
1	32438685	34799757	9.953116109465088e-05	2.3745261065965873e-08	0.5183390034121729	720	-4.082332992611563e-05	5.14027301076926e-08	0.8571060869659591	716
1	34799758	37549182	0.0002997599340685	2.2070128228535987e-08	0.04361546482065	582	4.309615351539895e-05	5.2242576312782676e-08	0.8504456328975684	580
1	37549183	38731846	-0.0001118244281408	1.6520498827320937e-08	0.3842939943503415	459	4.189008901108169e-05	3.7973473825653485e-08	0.8297933083906152	456
1	38731847	40200566	-7.291028716012316e-05	2.5817411461033476e-08	0.649996874884609	434	-3.5900524606506536e-05	3.831080687062825e-08	0.8544706526054088	431
1	40200567	41975326	-1.6302134898285428e-05	2.7110195101233293e-08	0.9211304930835068	630	-0.0003861151694964	5.2807197442527246e-08	0.0929113932223215	626
1	41975327	43758456	-0.0001079688897761	2.03484838743844e-08	0.4491159339255964	614	-8.967718708793775e-06	4.5006199964487115e-08	0.9662824085677536	613
1	43758457	44969182	9.477369062904342e-05	2.8100386211886308e-08	0.5718231092949866	428	-0.0002646930179078	3.0119721311114415e-08	0.1272177897988726	427
1	44969183	46899500	-8.02817583260231e-05	1.5593091388743285e-08	0.5202819404886172	533	3.751769795312924e-05	2.3708773285671782e-08	0.8074952845624808	529
1	46899501	48002575	-6.346573203950108e-05	1.1949667219493822e-08	0.5615241702025944	374	9.091284301611304e-05	2.4719901391767628e-08	0.5631077218028999	373
1	48002576	48978187	8.114605932903039e-06	1.1396300597111062e-08	0.939409087997608	323	4.35033074852962e-05	2.5492169655648978e-08	0.785260566200943	321
1	48978188	49894176	-8.790946326982615e-05	8.898567101488197e-09	0.3513812462958238	263	-8.22212437714461e-05	1.6765619625852515e-08	0.5254279263252485	261
1	49894177	51713725	2.9828585934478786e-05	8.267777484431897e-09	0.7428748668340579	295	2.318680743852927e-06	1.3742803071779456e-08	0.984219707847118	295
1	51713726	54226261	-0.0001459150645279	2.1778414245617586e-08	0.3227849070339446	631	0.0002704828339497	4.6164644229485104e-08	0.2080730215409039	625
1	54226262	56413116	0.0001003939949609	3.502442378203365e-08	0.5916535684433973	905	0.0001062310001123	8.567810489250108e-08	0.7166612487661079	902
1	56413117	57021727	-4.655927063259449e-05	1.0309050891415402e-08	0.6465496677023024	292	1.2733144069188918e-05	2.4216474253483545e-08	0.9347867472380784	291
1	57021728	58865398	2.0595021101506574e-05	3.2782941784144974e-08	0.9094387006583904	930	0.000138923771208	7.519568334075681e-08	0.6124232912756422	928
1	58865399	59890408	-7.101965181024638e-06	1.5595683785526124e-08	0.9546494719038958	435	2.3146224656585735e-06	3.6312538240962074e-08	0.9903087177332136	432
1	59890409	61922364	0.0002105764040271	2.6984706145293396e-08	0.1998811340043028	682	0.0003012640423188	6.62229449062163e-08	0.2417221645075802	678
1	61922365	63455088	0.0002157031121127	2.2410450405778113e-08	0.1496154886548776	587	0.0002159492277197	5.49869063765678e-08	0.3570920772286232	586
1	63455089	65041703	5.457617508847152e-05	2.4957799591984527e-08	0.729747273188361	674	-7.340748220950052e-05	5.9342914772661936e-08	0.7631557141060802	668
1	65041704	66939403	0.0002661056096088	2.9534582073746505e-08	0.1215213440203155	726	0.0001797508670077	6.044263570129588e-08	0.4646949269933542	725
1	66939404	68477894	-2.6565639518006464e-05	2.7004242936404276e-08	0.8715731078631795	774	0.0001501219111991	6.273889698877786e-08	0.5489439876725957	769
1	68477895	69687615	0.0002075253376711	1.5114082814926013e-08	0.0914054182573772	393	1.8176041416815632e-05	3.7348195257343105e-08	0.9250684590432215	391
1	69687616	71372469	7.057186015571593e-05	2.1925055866855345e-08	0.6336413773286634	609	-0.0001020157627975	4.9844479319066574e-08	0.6477144958527035	605
1	71684405	74326906	0.0004326276547722	3.20599124973563e-08	0.015683388825103	647	1.5550330247239408e-05	3.987939303014795e-08	0.9379321520445482	648
1	74326907	76728134	-0.0002193990552461	2.8207284098207263e-08	0.1914391157543036	849	-0.0002849539371697	6.445710529056694e-08	0.2617016252547521	848
1	76728135	79661197	3.237664987073542e-05	3.924170361809122e-08	0.8701721209295912	1078	-0.0002439097263845	8.946206318445085e-08	0.4148015297837872	1074
1	79661198	81354190	6.141884306185163e-05	1.97398872571546e-08	0.662003433283042	556	-3.1571506434143095e-05	4.477565830050418e-08	0.8813943312948234	556
1	81354191	83991747	0.0005215967394115	3.552938851775269e-08	0.0056539556982519	1006	0.0010499219606447	8.578956443393967e-08	0.0003376049381944	1003
1	83991748	84844494	0.0003371908748205	3.298968190844198e-08	0.0633873175545367	347	9.0809414652026e-05	2.6024164031566497e-08	0.5734930647694683	346
1	84844495	86454750	-5.869604932184869e-06	2.5997518423908264e-08	0.9709606379413308	721	-0.0004070402230244	5.93925854683521e-08	0.0948777215376379	719
1	86454751	88128630	4.983140756694794e-06	2.2151699119098727e-08	0.9732909426391952	619	0.0002162157156287	4.9591135090236866e-08	0.3315861296900378	616
1	88128631	90066302	-0.0001225923730947	2.0151164728414095e-08	0.3878068536212569	565	-0.000215240184752	4.4904196474039943e-08	0.3097561823897948	563
1	90066303	91886316	0.0001205955489331	2.4011331721889893e-08	0.4364173937476561	621	-0.0002644674491749	5.463680216146681e-08	0.2578720679944688	618
1	91886317	93536458	0.0003047068182328	2.3656988745664475e-08	0.0475820843541458	581	0.0002100378247627	4.9166931078493154e-08	0.3435154611675319	580
1	93536459	94506190	-5.304582584556607e-05	8.493253618674468e-09	0.5648915097925993	288	-0.0002080980136216	1.6870880466428593e-08	0.1091257985967149	286
1	94506191	96150892	-1.339878203635971e-05	2.6539847193650984e-08	0.9344508946421836	729	-0.0001161083263303	6.249100111321562e-08	0.6423133806203525	726
1	96150893	97885248	0.0002557858473479	4.0307573529819465e-08	0.2026491153674071	722	-8.008113271879079e-05	5.963464723614484e-08	0.7429647436357899	717
1	97885249	99800603	0.0004419738880541	3.099531215437806e-08	0.0120583262454756	682	0.0001029530659867	5.4601850163267586e-08	0.6595091315612338	681
1	99800604	100826404	6.1174047883259375e-06	1.1730517943570165e-08	0.9549579839324428	362	-0.000115345756296	2.3460827999443713e-08	0.4514134708448514	360
1	100826405	102041015	9.176827728986142e-05	1.6878828825518644e-08	0.4799690149932134	497	-5.616807922412064e-05	3.5768140306714413e-08	0.7664743703232035	496
1	102041016	102898744	0.0001636968120011	1.2490533815957973e-08	0.1430018273057728	298	0.0003322213958618	2.3827978957563613e-08	0.0313810720887204	298
1	102898745	103914210	-6.233410227672969e-05	8.984006775514446e-09	0.5107670975903299	247	-4.170934470148284e-06	2.198348119063068e-08	0.9775576713461754	245
1	103914211	106087841	4.028821952458619e-05	1.8365913619619387e-08	0.7662495546744545	536	0.0001877282580119	4.20954499042326e-08	0.3602016084694455	533
1	106087842	108409664	-3.69222809147419e-05	2.9556422584999906e-08	0.8299508959602513	810	0.0001023797045331	7.124224893188214e-08	0.7012968978880744	806
1	108409665	110303930	6.930960398930037e-05	2.6352879741488373e-08	0.6694140567017938	645	0.0001112438272163	5.4539395701987766e-08	0.6338292751797993	644
1	110303931	111741736	0.0001644675784656	2.2317689649892794e-08	0.2709315653119221	590	-2.165905054297335e-05	5.5358485537623635e-08	0.9266543527961196	590
1	111741737	113273305	-0.0002080610825987	2.968574900421612e-08	0.2272078536345289	779	-0.0001758293538933	6.453490002153348e-08	0.4888493030590906	776
1	113273306	114873844	2.198710341906275e-06	1.9741627003033522e-08	0.9875147027960314	568	-1.7137638423842994e-06	3.7643021162104224e-08	0.992952369054421	567
1	114873845	115880592	9.097253194127664e-05	1.3913432511010397e-08	0.4405609073068376	382	0.0001971550738938	2.5814248045974412e-08	0.2197868524699469	382
1	115880593	118839066	-0.0001094238152847	3.3164174709425187e-08	0.5479295852060935	945	-0.0003447237743448	7.513700640752575e-08	0.2085346056773434	940
1	118839067	144977493	-9.47475250667673e-05	2.1970986081537586e-08	0.5226867685748315	642	-0.0001688904074506	4.9779943777701366e-08	0.4490687605106674	642
1	144977494	148361252	0.0001513946444695	1.7820353486274164e-08	0.25675150319555	511	-3.134336035366972e-05	3.66852852929718e-08	0.8700115473381254	471
1	148361253	151538880	-9.04395323157443e-05	2.089989806251515e-08	0.531587277269075	431	-2.3854974296724657e-05	2.2116595304187632e-08	0.8725614938351252	429
1	151538881	153180828	-2.8863310544740698e-05	1.708265461770288e-08	0.8252206899556733	574	-0.0001636150625165	3.1541104593631796e-08	0.3569118003198358	574
1	153180829	154770402	0.0001827980352242	2.4259574484965273e-08	0.2405446329071532	533	0.0001630017847521	3.298814689308165e-08	0.3694753837394252	530
1	154770403	156336132	-7.098708790811516e-05	2.1182294269676022e-08	0.6257304445465334	412	-5.186728138147849e-05	2.4892993210147072e-08	0.7423508591799043	406
1	156336133	158027411	0.0001050437612079	2.4044251955959132e-08	0.4981329683988215	656	0.0003025759108447	5.670052827386117e-08	0.2038377210311047	653
1	158027412	159913047	0.0001775744252202	5.2035366369726196e-08	0.4363033640884349	776	0.0004342169168969	6.621006817935702e-08	0.0915065479635363	771
1	159913048	162346720	0.0001302138477102	3.500506113610462e-08	0.4864463808379514	951	-0.0002247195124343	8.14568809688112e-08	0.4310673910887831	948
1	162346721	165191701	0.0006912467862914	5.3330018539592394e-08	0.0027599694724665	1286	0.0003073683786859	1.1434948901635697e-07	0.3633742231810277	1280
1	165191702	166460516	0.0002776652981589	2.2997088726020496e-08	0.0671025369587235	607	0.0001353636724192	5.6154308168620576e-08	0.5678441192838093	605
1	166460517	169086323	0.0001193891870309	4.6205377157497935e-08	0.5786098461759313	1241	-4.0423122313475065e-05	1.0683927837535329e-07	0.9015765608616428	1236
1	169086324	170557775	4.534126842882754e-05	2.13076426517137e-08	0.7560913983345631	663	-7.056573918292246e-05	4.505608798535765e-08	0.7395547958191793	661
1	170557776	173097906	0.0001578220945316	3.4551194329252214e-08	0.3958502025607447	1063	-3.632563659399369e-06	7.474608313990043e-08	0.9893990131085372	1057
1	173097907	175089767	5.513912196905685e-06	2.0091487133868347e-08	0.9689698164181756	595	1.9298327350894103e-05	2.5004156509245453e-08	0.9028648101668696	591
1	175089768	177433380	0.0004606760764782	4.47647097761619e-08	0.0294546400114343	904	0.0004150706062714	6.688206570148377e-08	0.108500226982642	899
1	177433381	178944308	-2.2760105625531625e-05	2.0092557862020627e-08	0.8724343411373805	588	-0.0001555447638969	4.2319077925648634e-08	0.4495808296180456	585
1	178954470	181144120	7.410800019022292e-05	2.8940513345677743e-08	0.6631094236633791	883	-1.8192511503285177e-05	5.8743284025595936e-08	0.9401662875857416	874
1	181144121	182755355	0.0001620219268105	2.3786864397848304e-08	0.2934781344318926	676	0.0001706430413604	5.4501464607077376e-08	0.4648129571159204	676
1	182755356	184595512	-0.0001064868980511	2.3483663260528474e-08	0.4871270556794355	723	-0.0001283725463081	4.803845013229427e-08	0.5580749241996235	721
1	184595513	186810022	-1.854065410643206e-05	2.0425435858731232e-08	0.8967802906217793	678	-0.0001388673747448	3.7942790437179575e-08	0.4759005515976565	676
1	186810023	188759944	-7.047969602373637e-05	2.7105836252615723e-08	0.6685873665966431	769	4.059578975593032e-05	6.327041037916145e-08	0.8717850577276656	765
1	188759945	189904129	3.339800715235139e-05	7.667367897084185e-09	0.7028955710649618	279	-2.114562704865393e-05	1.0918560568134249e-08	0.839630487471104	279
1	189904130	191868929	0.0002612008960286	2.185496432311803e-08	0.0772533997781877	701	5.8834182186163665e-06	4.530606713450916e-08	0.9779485931644236	698
1	191868930	194107441	-2.2761476274356855e-05	2.4424625610342297e-08	0.884204054099742	716	1.4122178977050472e-05	4.419769320987851e-08	0.9464430971893883	713
1	194107442	196176200	8.969213076071246e-05	2.4082339124078527e-08	0.5632846333893362	704	-2.1858253512618412e-05	5.5865782494635585e-08	0.9263175783867308	703
1	196176201	197311513	5.436066865002734e-05	7.4387873857097945e-09	0.528511224873086	248	-0.000122235496741	1.4973048011584277e-08	0.3178206047482619	247
1	197311514	199239883	-5.065772654832618e-06	2.0377349410746843e-08	0.9716912453741028	590	0.0002618608077063	4.2106017192177875e-08	0.2019059302871447	588
1	199239884	200137648	-0.0001367923348852	1.3286248514753129e-08	0.2353248055213872	377	-5.48754901447595e-06	3.08993360906811e-08	0.9750957559558212	376
1	200137649	201589974	-9.96211758151793e-05	2.6492570926886703e-08	0.5405021519303878	728	3.0017942671037987e-05	6.3590485767303e-08	0.9052454171395928	723
1	201589975	203334733	-0.0001330176081923	2.3492240609185103e-08	0.3854739960103505	615	-0.0004627976243827	5.6811071438824e-08	0.0521774903476555	615
1	203334734	204681067	-9.520200417473524e-05	1.839522630121823e-08	0.482723101637448	516	0.0001456458731192	4.17882932018464e-08	0.4761694310648041	514
1	204681068	206073264	-1.746723571741725e-05	2.3708398116706943e-08	0.9096803089287668	617	-9.866591606362656e-05	5.6942821764385416e-08	0.67925974801922	614
1	206073265	208410363	0.0001522173009349	3.520118150779001e-08	0.4171892050446187	735	-3.496194660085473e-05	6.272325921957951e-08	0.8889770874564745	731
1	208410364	210787749	4.360344979738159e-05	3.7727518993697275e-08	0.8223781675278335	1008	-0.0002044783437023	8.974753149947134e-08	0.4948896568084838	1004
1	210787750	212842329	7.979281299934532e-05	2.9824241951434156e-08	0.6440530221997136	763	8.83957161012843e-05	7.570823411940067e-08	0.7480116819139129	754
1	212842330	214578265	-3.4797316354918626e-05	2.2718302270609532e-08	0.8174197988909072	631	0.0001793207621765	5.0804055151727785e-08	0.4262788261567312	630
1	214578266	216243633	-0.0001195732248715	2.3465296575851978e-08	0.4350458586599685	683	-0.0002881600697478	5.319705844030722e-08	0.2115309137837798	677
1	216243634	218705512	5.441952752845994e-05	4.4018329295210364e-08	0.7953413667286465	1179	-0.0001145379762297	1.0688826282659905e-07	0.7260867151268728	1175
1	218705513	219590570	-7.824427811875037e-05	1.1789965394494738e-08	0.4711535450199324	338	-0.0001166329366187	2.585712295522665e-08	0.4682542459897156	337
1	219590571	221858230	-5.484059918856017e-05	2.8988110521168e-08	0.7473760886563225	828	7.273118202847627e-05	6.61562144284978e-08	0.7773521589482194	827
1	221858231	222230219	-1.1136226856589449e-05	7.691619798586206e-09	0.8989576530513108	203	-0.0001204325194633	1.9895474545405136e-08	0.3932044073442943	202
1	222230220	224938519	0.0001386774217836	2.9258242319079985e-08	0.4175149521615402	814	2.0876352700500175e-05	6.85926645152886e-08	0.936467470951032	811
1	224938520	226810859	0.0002958829276417	2.1905991445614377e-08	0.0455955776453361	607	-0.0002792045241412	5.056403960403979e-08	0.2143632169385477	600
1	226810860	229156247	0.0001881150466946	2.955922934077304e-08	0.2738890676865185	882	0.000165846936964	6.098236777781028e-08	0.5018436702304723	878
1	229156248	230685254	-2.7114965656030207e-05	2.104201044409141e-08	0.851720094395742	586	0.0004094100989454	5.1005582741981955e-08	0.0698628016071505	584
1	230685255	232090251	0.0002038261074204	2.6814578894983363e-08	0.2132318964461756	691	-0.0001769376339685	6.23608537498489e-08	0.4786101672298056	686
1	232090252	233429283	-0.000174189679901	2.4182659013140945e-08	0.2626562075557778	627	4.243520259598463e-05	5.8033909119352014e-08	0.860175234048497	626
1	233429284	234599433	2.2527878270398797e-05	2.3711169121716465e-08	0.8836847039928741	588	0.0002265015333119	6.113589940513422e-08	0.3596364510308824	589
1	234599434	235819435	4.042027897160106e-05	1.5912243944099328e-08	0.7486421503333482	394	7.641545740082851e-05	3.6759874826166985e-08	0.6902171052264199	388
1	235819436	237555627	5.6505479148117994e-05	2.787235718202154e-08	0.7350187015775849	771	0.0002540534354669	5.980509179559745e-08	0.2988710014131528	768
1	237555628	238567806	8.53404701185471e-05	1.7935422871950926e-08	0.5239721657950136	456	9.296463996398732e-05	4.562482952156853e-08	0.6633966955471899	454
1	238567807	239925313	-7.117192535546543e-05	2.1771008892656762e-08	0.6295516901749059	548	-4.1949732876104626e-05	5.4628884841415354e-08	0.8575601804119612	543
1	239925314	240564090	-0.000149314418102	1.4352803103667091e-08	0.212642917037547	382	-2.914255610372056e-05	3.7650458262959734e-08	0.8806143085534381	379
1	240564091	241582219	0.0001464963775216	2.021087626303968e-08	0.3027905841708096	446	4.652131085730969e-05	8.518785923860783e-08	0.8733610327955215	444
1	241582220	242071601	-5.719282223405274e-05	8.260101107769107e-09	0.5291610990122179	202	0.0001221203289646	2.4121997421563012e-08	0.4316991156726271	201
1	242071602	244109498	0.0001756312426925	2.6445152311414858e-08	0.2801366627525807	710	8.833844422790332e-05	5.58909604489804e-08	0.7086557836011455	707
1	244109499	245506745	0.0001384350867989	1.9989615392511036e-08	0.3275117394295487	482	6.028525136042001e-07	5.076880631185521e-08	0.9978652248278256	474
1	245506746	247344517	0.0001573192123276	3.0451450884820335e-08	0.3673092544554974	803	0.0002092932114789	7.18027266266076e-08	0.434766913771293	794
1	247344518	249239465	-5.569964527421137e-05	1.976706201384225e-08	0.691979768121902	524	-0.0001061845282889	4.575442061835366e-08	0.6196017925636501	519
2	10133	1781021	0.0002242405334128	2.6804314667919483e-08	0.1707940540327435	729	-0.0001221379291414	6.6037996902005e-08	0.6345842403902382	711
2	1781022	3973778	-0.0004317737449762	3.9640533803572015e-08	0.030110397880916	991	-0.000498191821165	1.0243160361268041e-07	0.1195632857698936	987
2	3973779	5708336	-0.0002401931200153	2.4983264691224953e-08	0.1286056564584516	644	-0.0001299204634282	6.256622353992934e-08	0.603477124567426	642
2	5708337	6836253	0.0001051888469364	2.4663782412812265e-08	0.5029904940945868	597	1.0802838779586244e-06	6.876592695370076e-08	0.9967130728620897	593
2	6836254	8422146	-0.0001440979162457	2.3139088086081376e-08	0.3434892158156862	613	0.0003272489708902	5.8751111650757844e-08	0.1769796131578712	613
2	8422147	10298468	3.2217913924373467e-06	2.6053022239219633e-08	0.98407499469311	679	7.981663799517017e-05	6.441555497059283e-08	0.7531537418684201	677
2	10298469	12419149	0.0002412574384899	3.970486857844205e-08	0.225986580479201	936	0.0002018925121518	1.0170850030645209e-07	0.5266975906167524	933
2	12419150	14335307	2.816855341752012e-05	2.3430870554111012e-08	0.853996001420698	619	-0.0001289872358854	5.7549547428226414e-08	0.5907963670492632	616
2	14335308	16329734	0.0003074871015582	2.8082488778948085e-08	0.0665225707592093	784	0.0003191476041932	6.058993549623632e-08	0.1947839340406433	777
2	16329735	18647422	-0.0001504021108457	3.311257961058879e-08	0.4085047998585841	923	-5.099294555907568e-05	7.740625397707862e-08	0.8545760091846341	919
2	18647423	19692403	-9.403331752918904e-05	1.5164612805069333e-08	0.4451054651260133	400	0.0001164105817292	3.7686856876075456e-08	0.5487398280098548	397
2	19692404	21050489	0.0002050945460869	2.6114686119032685e-08	0.2043888701829413	676	0.0001503417040114	6.669870177638743e-08	0.5604783999338754	674
2	21050490	23341382	-0.0001432640352964	2.496831827051513e-08	0.3645887447925622	669	0.0001103931284034	6.175113324277297e-08	0.6568676598412403	668
2	23341383	24686917	-3.748086062676784e-05	1.6200100519223916e-08	0.768393788403085	475	-8.978449903293364e-05	4.5765782994253544e-08	0.6747103116571029	473
2	24686918	26894984	-0.0001508347697778	2.069120128261392e-08	0.2943636359409436	614	0.0001513259589125	4.5604276203787866e-08	0.4785631116729083	611
2	26894985	28598776	-0.0002353515658026	1.4590197942345944e-08	0.0513626253918615	478	-0.0001276882996419	2.544618816554544e-08	0.4234442210683702	476
2	28598777	29217558	0.0001060207510023	9.273410510930591e-09	0.2709145155463492	264	-6.715096921039164e-06	2.0440480121571817e-08	0.962538328996371	262
2	29217559	30463710	2.8428174684860912e-05	2.4572638316931805e-08	0.856091052692727	648	0.0003141988117342	6.547589054425105e-08	0.2194836264925731	647
2	30463711	31550449	3.5002701944899804e-05	2.0529105404887733e-08	0.8070014933839129	559	0.0003577808849096	5.1128632414478185e-08	0.1135842452342568	557
2	31550450	33363776	-6.663218842981793e-07	1.888911103600653e-08	0.996131730908712	561	0.0001821603859797	3.72595454660312e-08	0.3453216339393719	558
2	33363777	35345027	-0.0001368520622491	3.2558327478776064e-08	0.4481885880520587	874	-9.523024451979428e-06	7.982238802885137e-08	0.9731112648314418	866
2	35345028	36122005	9.283519230163713e-05	1.1617179967459038e-08	0.3890642793150067	341	4.640496956439636e-05	2.6984074385755287e-08	0.7775639978929876	340
2	36122006	38132711	-0.0002520175832335	3.769291668146072e-08	0.1942603476480404	980	0.0002371718004275	9.539724467014529e-08	0.4425566120325285	975
2	38132712	39031336	4.240056463521672e-05	1.4479313406569451e-08	0.7245615706756297	379	0.00013264723086	3.7267083374188215e-08	0.4920042249247627	377
2	39031337	40281482	0.0002180325180544	1.1669930027370078e-08	0.0435593378048806	358	-0.0001973010898399	2.4680182939868445e-08	0.2091519806090391	357
2	40281483	43309589	9.289732384203556e-05	4.9770395265876024e-08	0.6771124619735478	1430	0.0004902666117335	1.0654649230932361e-07	0.133103533689593	1415
2	43309590	44313802	0.0001829911552716	1.5087105264960034e-08	0.1362775811011773	432	0.0002106914700016	3.3527245184047714e-08	0.2498710460727288	432
2	44313803	46482633	-0.0001422319092575	4.276416236559296e-08	0.4915838396106727	1061	-9.62159989770634e-05	1.0380008029445692e-07	0.7652144942994281	1054
2	46482634	47318771	-2.092159640918183e-05	1.7468836568809752e-08	0.8742256023848235	429	-0.0001376381609686	4.4516229650671146e-08	0.5141763732785747	428
2	47318772	48213000	-3.594306264279446e-05	1.2264627553191268e-08	0.7455181196272203	273	8.041667222488177e-05	3.2673340991040413e-08	0.6564017070807606	271
2	48213001	50022256	9.873938595945438e-05	2.9439367556639978e-08	0.5649703422079013	788	6.266227900645859e-05	6.92444573315504e-08	0.8117804518274474	780
2	50022257	50818927	-3.885302635305099e-05	1.3224385264612825e-08	0.7354684996260319	393	0.0001427422895174	3.0989021035434376e-08	0.4174430141600099	391
2	50818928	52491132	3.805095645052517e-06	2.6033907113338898e-08	0.9811853688041744	720	-0.0001790542018623	6.286983926910306e-08	0.4751609651431335	720
2	52491133	53508451	-2.1174370328447125e-05	1.8884024472400892e-08	0.8775419139975505	541	5.543511636806085e-05	4.567725839783127e-08	0.7953427676795845	538
2	53508452	54685225	-4.8255516551925e-05	1.8089373299396432e-08	0.7197553597604467	494	-7.980193762944748e-05	4.289502940582345e-08	0.7000079697722141	492
2	54685226	56203344	0.0001811873639941	3.564561500517048e-08	0.3372180647269094	694	2.469091390483678e-07	5.8430198699703337e-08	0.9991849983847044	691
2	56203345	57429099	0.0001538816871283	1.5847837045440682e-08	0.2215685281799959	445	-8.26158331703022e-05	3.3886523649532863e-08	0.6535782276040947	442
2	57429100	58297314	0.0001282316267633	1.1399805161675703e-08	0.2297475218480821	323	8.185319465453522e-05	2.5752111647921412e-08	0.6100028909160435	323
2	58297315	60291999	6.015827747018292e-06	3.6608830029637345e-08	0.9749174908586536	815	7.499722016598484e-05	7.490779025962215e-08	0.7840695373656295	808
2	60292000	62429043	-6.290307967895545e-05	2.3383602280437708e-08	0.6808126481733101	681	1.0206514888117484e-05	5.0637331268647665e-08	0.96382294225698	679
2	62429044	64625912	-9.986293018028292e-05	2.2867294568265987e-08	0.5090070768178894	665	-4.337326033642632e-06	4.684605324582964e-08	0.9840119108907344	663
2	64625913	65933443	-7.725592649463914e-05	1.659543796490382e-08	0.5487030612968027	437	9.936770127567784e-05	4.032375415162139e-08	0.6207130939645754	436
2	65933444	67226165	-8.681288161010822e-06	2.0706778876753997e-08	0.951893409227756	572	-0.0001433767152998	5.072274702750789e-08	0.524375292707723	570
2	67226166	68010175	-6.966033720249026e-05	1.6295787296304543e-08	0.5852774026552481	445	-0.0001636294770436	4.0525129671404575e-08	0.4163159495953665	440
2	68010176	69139563	8.546898622216424e-05	1.7735878887902583e-08	0.5210198598847046	512	-0.0001644141379866	4.191337249898968e-08	0.4219241726774283	511
2	69139564	70755197	-5.7886711770080674e-05	1.9162063677740658e-08	0.6758194013968168	597	-1.178582810338864e-05	3.989418276449264e-08	0.952946339887411	595
2	70755198	73174847	-0.00011163038048	3.1394359293468774e-08	0.5286793573141364	858	-1.046528283235491e-05	7.03801402952734e-08	0.9685331448438184	855
2	73174848	75630085	0.0002962315077175	2.6060936503466346e-08	0.0665055821816704	794	4.1137962646884755e-05	5.737320524229122e-08	0.8636367253656227	792
2	75630086	76913660	8.993344193914475e-05	2.173226740148831e-08	0.5418256499090358	562	-1.9857947001203692e-05	5.4607264535276435e-08	0.9322784716375678	556
2	76913661	78079263	-6.407672979843604e-05	2.4319607402372985e-08	0.6811556322851778	404	-3.3061711509662156e-05	4.0683361360751015e-08	0.8697985874555076	404
2	78079264	80050402	-0.0001250382437445	3.3258438973027655e-08	0.4929443451763721	925	1.0651664119374908e-05	7.902354527996359e-08	0.969774370336992	922
2	80050403	81620840	6.145325229220329e-05	2.0816613115698473e-08	0.6701577059397557	572	0.0002309171743522	4.920347928212979e-08	0.2978670954963652	569
