chr	start	end	rho_PGC	var_PGC	p_PGC	m_PGC	rho_FG	var_FG	p_FG	m_FG
1	63455089	65041703	-3.999349638385244e-05	8.75883966817355e-09	0.6691370484062796	765	-4.2607739564385665e-05	2.185626394849809e-08	0.7731903193925537	759
1	65041704	66939403	0.0002381187779172	1.4872794288544792e-08	0.0508755025794444	756	7.056523717883095e-05	2.8649426759355492e-08	0.6767508920104559	755
1	66939404	68477894	-7.12168806802033e-06	8.481129518508603e-09	0.9383598799360908	806	4.85599075912847e-05	2.0193315624912505e-08	0.7325594654302366	801
1	68477895	69687615	5.2593736495650493e-05	5.4273935455798075e-09	0.4752880137659719	426	-8.78187470583582e-05	1.2498189298758109e-08	0.4321419216171687	424
1	69687616	71372469	4.9433597245134736e-05	6.970518050918517e-09	0.5537885330972511	640	4.2200634210999014e-05	1.6390865925704912e-08	0.7416845426286875	635
1	71684405	74326906	0.0007824401162084	4.375178395805501e-08	0.0001835062760857	670	0.0001867923938779	2.739661652752652e-08	0.2590987714672975	671
1	74326907	76728134	4.906629509103277e-06	8.941332062453523e-09	0.95861648674086	894	-6.699095272270905e-05	2.0856382290558616e-08	0.6427405978208206	893
1	76728135	79661197	3.5166531221939845e-05	1.2731610072333238e-08	0.7552952204621699	1144	0.0002418194527579	2.995175634687233e-08	0.1623326332466822	1140
1	79661198	81354190	-8.226387467464677e-06	7.218923069395466e-09	0.9228679464177498	589	-0.0001093788614894	1.4982023568623285e-08	0.3715304393853379	588
1	81354191	83991747	5.824336276646619e-05	1.2720344308160571e-08	0.6055661194647096	1157	-7.667765938292976e-06	3.0714566429769464e-08	0.9651021898522288	1153
1	83991748	84844494	-3.5259979047818134e-05	6.681288634329363e-09	0.6661979194565486	367	-3.766688730138334e-05	8.894615921684543e-09	0.6896065751287741	366
1	84844495	86454750	-2.7534445434011332e-05	8.478707294957979e-09	0.7649188620385232	772	-4.940848728192564e-05	2.0077020902566464e-08	0.7273145596123252	770
1	86454751	88128630	-1.836652583289599e-05	7.706850025639647e-09	0.8342820046642164	693	5.238074910722576e-05	1.7944335794175957e-08	0.6957764364254184	691
1	88128631	90066302	0.0001072926617303	6.690716282815645e-09	0.1896221986539644	613	-8.676482457844835e-05	1.5837280942597456e-08	0.4905395218868736	611
1	90066303	91886316	0.0004133918126965	1.959013089712144e-08	0.0031414950287352	674	5.520573265776219e-05	1.8706578048235457e-08	0.6864823847975685	671
1	91886317	93536458	7.491970097919261e-05	6.248955475604846e-09	0.3432583768620245	612	0.0001079570519493	1.3750502566017312e-08	0.3572363181419949	610
1	93536459	94506190	8.408505898619262e-06	2.994104688926488e-09	0.8778709862401943	314	-4.1128007669804e-05	7.634244785994808e-09	0.637846908320286	312
1	94506191	96150892	3.812433413212643e-05	1.2149785577056806e-08	0.7294373827906011	782	4.908182572596034e-05	2.6488468869593957e-08	0.7629776856770233	779
1	96150893	97885248	0.0001308550767404	2.2098624016964903e-08	0.3787217778854139	731	0.0001024883379974	1.7981373045227563e-08	0.4446893605588177	726
1	97885249	99800603	0.0001728647745266	9.457297976113691e-09	0.0754770236785987	732	-0.0001163262890903	1.7472531392821286e-08	0.3788403336269343	731
1	99800604	100826404	1.9581014243051028e-05	3.954581675287743e-09	0.755514920494958	385	-0.0001083529281121	8.176120287328166e-09	0.2307986824291783	382
1	100826405	102041015	-1.8682423850171406e-05	5.553550652142927e-09	0.8020489537474892	530	-8.853319280723163e-05	1.2214287828105313e-08	0.4230894313207827	529
1	102041016	102898744	2.40003746620133e-06	3.509106992462698e-09	0.9676822605317144	337	-8.49668483149895e-05	8.468554347579003e-09	0.3558486348465731	337
1	102898745	103914210	-4.235028401282836e-05	2.7625619240150353e-09	0.4203870109185317	253	-2.077773994858052e-05	6.7036262582267645e-09	0.7996718383717367	251
1	103914211	106087841	-5.140252274620962e-05	5.948850521101951e-09	0.5051231855970684	568	7.729469450725498e-05	1.38592145816282e-08	0.5114580853201207	564
1	106087842	108409664	-1.5351347259049433e-05	9.851065871829153e-09	0.8770818191432119	887	-0.0001577877068708	2.4550073339606344e-08	0.3139155006547012	883
1	108409665	110303930	0.0001090051235634	8.105429144499511e-09	0.2259865017217589	679	1.4049070316424149e-05	1.77921413012588e-08	0.9161175395948956	676
1	110303931	111741736	3.380507903315715e-05	7.882595806383835e-09	0.7033839396958155	677	-9.67738538094025e-05	2.0199788627679678e-08	0.4959334886880359	677
1	111741737	113273305	0.000193630193611	9.378515780193635e-09	0.0455619388402989	845	3.137665917769429e-05	2.2340170858405524e-08	0.833726476390324	841
1	113273306	114873844	-2.1543692108355612e-05	6.938806057553811e-09	0.795921258046999	630	-0.0001041041568898	1.4263802413078082e-08	0.3833902765084187	629
1	114873845	115880592	2.4015437239668e-05	8.023003103968493e-09	0.7886103694566806	402	9.440467830429076e-05	8.784316676021757e-09	0.3138121451814161	401
1	115880593	118839066	7.755792163669611e-05	1.6970196212243357e-08	0.5516000373045002	1038	-0.0001044193187549	2.6887263361621353e-08	0.5242508274204907	1033
1	118839067	144977493	1.1128298188389558e-05	7.098350328835718e-09	0.8949178927930191	674	0.0001142319315133	1.659432566612905e-08	0.3752063449655279	675
1	144977494	148361252	-7.443084944074938e-05	5.690482255585327e-09	0.3237971829895897	543	-5.8793521315899945e-05	1.2303205090813857e-08	0.5960743015796475	502
1	148361253	151538880	1.9890860183118515e-05	4.7232225637958185e-09	0.7722570239856179	447	6.334427396508031e-05	7.729558634364268e-09	0.4712212538379802	445
1	151538881	153180828	-2.0789000379112608e-05	5.697050116565531e-09	0.7829871918125415	604	-8.25818400142574e-05	1.0937813552856302e-08	0.4297484953112008	604
1	153180829	154770402	0.0001689016009329	7.681749121881027e-09	0.0539674701276537	606	0.0001687131755094	1.293880447377419e-08	0.1380192783870923	603
1	154770403	156336132	7.1584483202345975e-06	7.985825998938749e-09	0.936153841812302	436	-7.941535376279905e-06	1.1134256456583496e-08	0.9400065159368636	430
1	156336133	158027411	-2.2255429629906832e-05	8.246542702970213e-09	0.8063979163192768	722	-4.548640861276825e-05	2.0137584381970084e-08	0.7485614020855342	719
1	158027412	159913047	-1.9616518576898047e-05	9.67342588533712e-09	0.8419115639206579	841	0.0001048727927828	2.2808737028304577e-08	0.4874288853160367	835
1	159913048	162346720	3.361337021426249e-05	1.2383572767225536e-08	0.7626085191011946	1069	8.937834831151576e-05	2.9616639444012163e-08	0.6035131069487474	1064
1	162346721	165191701	-0.0001352139451347	1.7794993327837514e-08	0.3107670089487576	1428	-4.970016023906807e-05	4.0161787785263064e-08	0.804134588118162	1422
1	165191702	166460516	0.0001545425989142	7.556400419226121e-09	0.0754314439428873	657	0.0001853463894643	1.9119673400140426e-08	0.1801058320136132	655
1	166460517	169086323	0.0001295518319893	1.6078345512469674e-08	0.3069234827372308	1383	-0.0002378218350919	3.8589905090860625e-08	0.2260335655669605	1378
1	169086324	170557775	-3.834683062587935e-06	6.731231951211965e-09	0.9627210082578532	679	3.833901959909092e-05	1.4594646156759361e-08	0.7509748734164706	676
1	170557776	173097906	-4.5197109111411706e-05	1.1048277011685524e-08	0.667199296714201	1111	0.0002544448412803	2.5026200788047647e-08	0.1077458804110972	1105
1	173097907	175089767	-5.493939292089842e-05	6.939205458312097e-09	0.5095609200065823	615	-2.9843632085592304e-05	9.63250929148218e-09	0.7610700893446034	610
1	175089768	177433380	0.000214245209778	1.383486127370366e-08	0.0685343642385313	973	0.0001529512339693	2.2776769352993932e-08	0.310840146580478	968
1	177433381	178944308	7.696788220445711e-06	8.241692729695915e-09	0.93243506552124	618	8.638229637475108e-05	1.4291868739566462e-08	0.4699437886651942	615
1	178954470	181144120	-4.3216412324920525e-05	1.0493820318169949e-08	0.6731175999283104	930	-0.0001657348127952	1.9996774331400133e-08	0.2411903846073552	921
1	181144121	182755355	-1.217696043988743e-05	7.795492115709413e-09	0.8903061841378734	723	9.322561065589552e-05	1.8506572529642337e-08	0.4931630856583523	722
1	182755356	184595512	0.0001173193064759	7.4917536248518e-09	0.1752799509630723	747	7.8024425662239e-06	1.5967345094079586e-08	0.9507644961551884	745
1	184595513	186810022	-6.1415104717192665e-06	6.819132082551281e-09	0.9407142264111878	709	6.567360909396624e-05	1.3132224777149862e-08	0.5665847410965908	707
1	186810023	188759944	4.8680639672498755e-05	8.641418925916749e-09	0.600503008761955	809	0.0001089498125998	2.06847130657596e-08	0.4487304144142068	804
1	188759945	189904129	-6.400300617875123e-05	2.8200411070026282e-09	0.2281116107421756	301	6.973080458884208e-05	4.215209707931839e-09	0.2828107088314503	301
1	189904130	191868929	0.0001981303534497	8.61556685131116e-09	0.0327966787359689	711	0.0001869069947136	1.4408627976551361e-08	0.1194486722471623	708
1	191868930	194107441	4.655631560434639e-05	7.572127852299901e-09	0.5926363533954047	760	7.1057721258202e-05	1.5275586879301413e-08	0.5653410097154503	757
1	194107442	196176200	3.9810948436581184e-05	7.691882677351741e-09	0.6498812320961334	743	0.0001083264797278	1.819355795778144e-08	0.4219103275996405	742
1	196176201	197311513	2.0521511355455977e-05	2.4083437367461483e-09	0.6758247759649538	256	-1.0598374061007022e-06	5.0033228153044805e-09	0.9880454345800244	255
1	197311514	199239883	0.000135182255011	6.526765764133189e-09	0.0942706312048067	617	-4.579751590069175e-06	1.3969718041242176e-08	0.9690913882524934	615
1	199239884	200137648	1.3161138300492972e-05	4.10432486807425e-09	0.8372329602761865	387	-5.224192755012016e-05	9.74834843811152e-09	0.5967226366499292	386
1	200137649	201589974	0.0002441036007738	9.369880719848816e-09	0.0116762787927938	821	1.2497874462461546e-05	2.3405561758124674e-08	0.9348920747490572	816
1	201589975	203334733	2.1164319469551095e-06	8.608582379964224e-09	0.9818012780870732	719	2.430775428452111e-05	2.1046475645833927e-08	0.8669340568528758	718
1	203334734	204681067	5.12025272042834e-05	7.032343283200317e-09	0.5414787919740256	607	-0.0001379395338538	1.7249922258138122e-08	0.2936004159560295	604
1	204681068	206073264	-6.991278513330116e-05	1.213172263836213e-08	0.5255984779844146	662	-2.528099802234078e-05	1.8923406521175528e-08	0.8541872723013335	659
1	206073265	208410363	0.0002922022956662	1.1524822393815622e-08	0.006491475101475	794	2.81871431137762e-05	2.47619253550554e-08	0.8578386934267018	790
1	208410364	210787749	7.750586350447493e-05	1.3380341699872293e-08	0.5028320682727241	1146	0.0003227240241874	3.2712797749535545e-08	0.0743718766122351	1142
1	210787750	212842329	-6.204253627988455e-06	9.770290884467081e-09	0.9499515349837856	823	5.431453733817845e-05	2.5342269720854723e-08	0.732962303723999	814
1	212842330	214578265	3.393831122161791e-05	9.571438896284106e-09	0.7286680594321098	714	6.5616674779577e-05	1.9424599858145002e-08	0.6377822303194236	713
1	214578266	216243633	-2.249972298098085e-05	7.780734148149977e-09	0.7986656320697048	734	-8.707294173503598e-05	1.8245598981526686e-08	0.5191731064375202	728
1	216243634	218705512	4.683376931451959e-05	1.4598832504962204e-08	0.6983013139774632	1294	4.891425580623356e-05	3.674417302420669e-08	0.7985865377267768	1289
1	218705513	219590570	1.255293114968445e-05	3.7710802961755655e-09	0.8380293948249825	354	5.232411949579314e-05	8.595159177134276e-09	0.5724925834962802	353
1	219590571	221858230	-4.062165139232858e-05	9.297393764546374e-09	0.6735462977748242	866	-0.0001060652798097	2.1766373065202463e-08	0.472190577794658	865
1	221858231	222230219	4.817038390568282e-05	2.258183437913545e-09	0.3107358929852875	204	5.110877515810894e-05	5.875365775762764e-09	0.5049171287326772	203
1	222230220	224938519	5.208478396423563e-05	9.74143880702944e-09	0.5976972661701426	895	0.0001415005774974	2.3778816381130103e-08	0.3588175944852005	892
1	224938520	226810859	4.0300443891335544e-05	6.9518040145712674e-09	0.6288477597866621	633	-5.302633040637415e-05	1.6533543020229947e-08	0.6800532553802201	626
1	226810860	229156247	-5.811153121163383e-05	9.49462672660904e-09	0.5509211225394972	917	-1.1448010360744516e-05	2.0198785377543653e-08	0.9357995594716048	911
1	229156248	230685254	4.329385669876739e-05	7.591111525435039e-09	0.6192558658390621	676	-2.3590386346164942e-05	1.9007155099147585e-08	0.8641369312973757	672
1	230685255	232090251	-0.000103467238387	8.6456537890882e-09	0.265808842413459	732	-2.7342588685630296e-05	2.0839156329584972e-08	0.8497726293934367	727
1	232090252	233429283	-3.174438502750829e-05	8.658373290097692e-09	0.7329886575632705	715	6.090432855300097e-06	2.1463821061455283e-08	0.9668403738120264	713
1	233429284	234599433	-6.74661980547124e-05	8.079540647028688e-09	0.4529097127417788	658	7.763852866034997e-05	2.1457968850852062e-08	0.5961059050241061	659
1	234599434	235819435	8.390111708666546e-05	8.121802306274749e-09	0.3518625959027128	491	-0.0001177248504935	1.5056793327636934e-08	0.3373548401349903	484
1	235819436	237555627	-2.8963561279414213e-06	1.0407465560117978e-08	0.9773503659019276	894	-1.6461505512515803e-05	2.325901406892047e-08	0.9140449653526612	890
1	237555628	238567806	8.22140110449162e-05	6.776530349571748e-09	0.3179321365277313	504	1.7928549517162668e-05	1.5608750083295626e-08	0.885892913096773	502
1	238567807	239925313	0.0001492766192166	1.1628281472228612e-08	0.1662629029218665	613	-2.840019000009675e-05	1.922143264311295e-08	0.8376921216891595	606
1	239925314	240564090	-4.659466687861187e-05	4.978126948330169e-09	0.5090009155975259	423	2.2475809339290293e-05	1.2676501139881221e-08	0.8417736187713741	419
1	240564091	241582219	1.936129924089782e-05	8.728878493880264e-09	0.8358292531131992	615	-5.398766542424971e-05	2.486162076512833e-08	0.7320522181330408	613
1	241582220	242071601	3.142488342175363e-05	3.4199162879347295e-09	0.5910184531890954	264	5.9912062144960854e-05	9.074016410247162e-09	0.5293833394825118	262
1	242071602	244109498	0.0006031014973616	1.3614316904300172e-08	2.355605947097445e-07	771	8.026641381661187e-05	1.9955923373714247e-08	0.569902088084606	766
1	244109499	245506745	0.0001173813133739	8.405663025802813e-09	0.2004383716848118	623	0.0001384143999426	2.1301490334475253e-08	0.3429428242028758	612
1	245506746	247344517	5.7244500455027824e-05	1.0702999686909372e-08	0.5800402564403073	909	8.790558186817214e-05	2.7596839469100816e-08	0.5966946552352114	900
1	247344518	249239465	2.8214947943530403e-06	6.646817905696768e-09	0.9723925852717864	571	6.244551123689567e-05	1.5798231039174292e-08	0.6193176646064971	561
2	10133	1781021	3.2909474129512215e-05	8.857195044016974e-09	0.7265776290809178	806	0.0001148838164164	2.2374591067133825e-08	0.4424660875771682	788
2	1781022	3973778	0.0002856881270085	1.4632796761435044e-08	0.0181903448336966	1159	0.0002748483846945	3.76815705792857e-08	0.1568084994806959	1153
2	3973779	5708336	4.587399381632848e-05	9.11966908839138e-09	0.6309634301097125	761	-0.0002217820148912	2.3275391543275673e-08	0.1460266790201425	759
2	5708337	6836253	5.1851183156322074e-05	7.985650479378361e-09	0.5617565146110015	651	3.091944172354941e-05	2.2432522969233963e-08	0.8364476986750907	646
2	6836254	8422146	7.352901822145023e-05	8.503021209976597e-09	0.4252231249085729	745	-0.0001162954169239	2.2069902398793028e-08	0.433732312050874	744
2	8422147	10298468	-7.512880047309695e-06	9.533945456833438e-09	0.9386687478065228	806	-6.874542560140525e-05	2.4609062363256987e-08	0.6612238298697646	803
2	10298469	12419149	5.024408802002768e-05	1.503958731034257e-08	0.6820253074005997	1136	4.8168512981299986e-05	4.0153224875136396e-08	0.8100336678887319	1132
2	12419150	14335307	8.242636992054397e-05	8.877020566485345e-09	0.3816566625418689	702	-8.42890646959139e-05	2.0447128751621123e-08	0.5555520736994011	699
2	14335308	16329734	0.0001458363012759	9.38528949840393e-09	0.1322302711596869	857	3.551032376287763e-05	2.0996742495925647e-08	0.8064072469951953	850
2	16329735	18647422	9.7944725446459e-05	1.0884803755352382e-08	0.3478360247806918	1000	-1.156283186126337e-05	2.6286379136582643e-08	0.9431447127601488	996
2	18647423	19692403	-3.122608162880567e-05	4.9255687525002895e-09	0.6563721125167069	434	6.6112414515327e-05	1.2680423710103011e-08	0.5571328658792828	431
2	19692404	21050489	4.7544711056979075e-05	8.500377851028442e-09	0.6060755957670603	739	-9.653159996120288e-05	2.2528760818126498e-08	0.5201377475751698	737
2	21050490	23341382	0.0007896039611913	2.6662681832969073e-08	1.326923566599129e-06	717	-0.0003253830105486	2.0067645687422645e-08	0.0216230949999922	716
2	23341383	24686917	-6.24213324134027e-05	5.364454848224971e-09	0.3940718360737513	499	-7.453795109473636e-05	1.5491581133174126e-08	0.5492623189533552	497
2	24686918	26894984	9.26657124406404e-05	6.7556026333911324e-09	0.2595635360045778	660	0.0002242666016853	1.5550941318331604e-08	0.0721136643730171	656
2	26894985	28598776	0.000247808736394	6.667018913339933e-09	0.0024057986414308	482	0.000111731758531	8.177466716926141e-09	0.2166185617716431	480
2	28598777	29217558	7.171660032629618e-06	3.919585529994599e-09	0.9088008663332076	277	-5.913275185371666e-05	6.703502475636553e-09	0.4701513654256901	275
2	29217559	30463710	1.4442386121346966e-05	8.14774458487069e-09	0.8728809970213418	707	-5.961321912549926e-06	2.011212427267232e-08	0.9664705999853132	706
2	30463711	31550449	8.398302730766409e-06	7.058373932300236e-09	0.9203737158884276	624	3.3807809365796934e-05	1.8144449751575356e-08	0.8018268846694885	622
2	31550450	33363776	2.0766520659964864e-05	6.169547124175273e-09	0.791483135518941	594	-1.9835416195639115e-05	1.2594380759095254e-08	0.8597068474003617	590
2	33363777	35345027	3.226479517705941e-05	1.1015902508379716e-08	0.7585308436755558	973	0.0002268124797476	2.7716437454059018e-08	0.1730780083584221	965
2	35345028	36122005	-7.678552524776142e-06	3.708068204142384e-09	0.8996549702057239	358	-3.639164730873539e-05	8.849679461073168e-09	0.6988703297961802	357
2	36122006	38132711	-4.8928882655890296e-06	1.3693821763539336e-08	0.9666484136412864	1072	0.000184585007636	3.1637377584476575e-08	0.2993826291778106	1065
2	38132712	39031336	1.2929728307673343e-05	4.327260352981393e-09	0.8441762167981987	388	3.044675436809066e-05	1.1207222405413631e-08	0.7736513597955187	385
2	39031337	40281482	5.2676831982849275e-05	3.528969723072618e-09	0.3752195762866732	361	-2.54795686798167e-05	7.543218178572889e-09	0.7692403674161898	359
2	40281483	43309589	1.9845132394166716e-05	1.5954233039303655e-08	0.8751546765223049	1517	0.000125646066019	3.554151265439316e-08	0.5051104029759883	1500
2	43309590	44313802	-9.006059141081107e-08	4.890987952578776e-09	0.998972512754684	461	-5.5594585391229086e-05	1.1240769876529906e-08	0.6000240476366737	461
2	44313803	46482633	-0.0001000881964194	1.5419571814173694e-08	0.4202303667774218	1243	-0.0003203099382435	3.9029690654036814e-08	0.1049457316943656	1236
2	46482634	47318771	9.411354499300618e-06	5.84895641181311e-09	0.9020604768057968	474	0.0001768868491315	1.6272569878525306e-08	0.1655479125726655	473
2	47318772	48213000	3.1466625461992454e-05	5.307176202916945e-09	0.6657886408188414	340	-2.912953450564204e-05	1.2821990396469331e-08	0.796985587930485	337
2	48213001	50022256	0.0001456615364394	8.976873166934018e-09	0.124199315071153	813	-7.875140735263935e-05	2.1705845998684415e-08	0.592976703719809	805
2	50022257	50818927	4.4877566192291515e-05	4.045331438374431e-09	0.4804433224784596	401	1.699548167303047e-05	9.49882162392436e-09	0.8615662196559072	399
2	50818928	52491132	2.440879238349088e-06	7.745247354097232e-09	0.9778734841669886	729	-0.0002166040649591	1.9419613444187972e-08	0.1201030905560115	729
2	52491133	53508451	-1.1184109539930229e-05	5.732912750811171e-09	0.8825706065140264	554	5.5050422097437416e-05	1.3756982410724282e-08	0.638817751274452	550
2	53508452	54685225	-7.441110722782909e-06	5.647566637614284e-09	0.9211252573836632	514	3.1732153495709524e-05	1.3511942284451533e-08	0.7848638417530704	510
2	54685226	56203344	4.613948200232015e-05	8.582195688869391e-09	0.6184483454168144	695	3.64561780681971e-06	1.7305563976975517e-08	0.9778913240871284	692
2	56203345	57429099	9.920743859711587e-05	5.375399679350906e-09	0.1760147663622998	486	-9.6720998809204e-05	1.1953363493602236e-08	0.3763407844502253	483
2	57429100	58297314	0.0002251930681494	6.103972123393495e-09	0.0039470412696002	326	8.12908316469838e-05	7.930534048158181e-09	0.361331465629175	326
2	58297315	60291999	0.0003673102257706	2.0784117594710445e-08	0.0108401154297588	845	0.0002886541819233	2.36367732462758e-08	0.0604473398439804	838
2	60292000	62429043	-0.000166261883014	9.786369669216696e-09	0.0928274531365745	703	4.342845697711763e-05	1.6238440784254582e-08	0.7332525848599349	701
2	62429044	64625912	4.98182173863157e-05	7.135738715137304e-09	0.5553575726761426	686	8.764582377295113e-05	1.5072054103259237e-08	0.4752812681569155	684
2	64625913	65933443	-6.30868250714514e-05	6.424110844622154e-09	0.4312209465134372	537	1.268348095097499e-05	1.6325187243240535e-08	0.9209254664327498	536
2	65933444	67226165	7.99469617382214e-05	6.664331263229298e-09	0.3274229477520903	616	6.55227283246972e-05	1.6728547243154444e-08	0.6124374126323134	613
2	67226166	68010175	4.042269197893312e-05	5.087732937204835e-09	0.5709092723156135	469	-6.18318899057279e-05	1.2953644119454344e-08	0.5869432131090402	464
2	68010176	69139563	4.1781527816043387e-05	5.863856470995136e-09	0.5853251267229036	558	9.47638273183692e-05	1.4544227476078081e-08	0.4320003159616946	557
2	69139564	70755197	-3.369359417119876e-05	6.1196351121127505e-09	0.666679519637863	625	-3.591357668710848e-05	1.3092790320043605e-08	0.753623758454044	623
2	70755198	73174847	5.116905070668729e-05	1.0488432876167011e-08	0.6173327528670507	932	9.68180621296658e-05	2.3863598047179757e-08	0.530828723810918	928
2	73174848	75630085	0.0001273030193306	8.937572109624223e-09	0.1781187713975081	868	5.414910452547763e-05	1.9147440007381707e-08	0.6955581365160919	865
2	75630086	76913660	4.6645106359787275e-05	6.638803231639883e-09	0.5669960544204443	582	0.0001399465259904	1.6854462833572857e-08	0.2810493713434091	576
